Launch_Id,Launch_Time,Launch_Status,Launch_Suborbital,Rocket_Name,Rocket_Organisation,Rocket_Price,Rocket_Payload_to_LEO,Location,Launch_Year,Launch_Year_Mon,USD_kg_to_LEO,X2021_Mult,USD_kg_to_LEO_CPI_Adjusted,Rocket_Price_CPI_Adjusted,Dum,Family_Id,Config_Number,Config_Status,Config_Price,Liftoff_Thrust,Payload_to_LEO,Payload_to_GTO,Stages,Strap_Ons,Rocket_Height,Fairing_Diameter,Fairing_Height,Mission_Number,Payloads,Mass
5418,1981-06-17T09:30:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-06,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5420,1981-06-16T07:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-06,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5421,1981-05-22T07:10:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-05,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5422,1981-05-21T09:10:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-05,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5423,2011-11-09T03:21:00Z,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2011,2011-11,154000.00000000003,1.2046377017769263,185514.2060736467,77.9159665509316,1,120,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,1,1,NA
5423,2011-11-09T03:21:00Z,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2011,2011-11,154000.00000000003,1.2046377017769263,185514.2060736467,77.9159665509316,1,120,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,2,1,58
5424,2011-11-20T00:15:00Z,Success,Orbital,Long March 2D,CASC,29.75,3500,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2011,2011-11,85000,1.2046377017769263,102394.20465103872,35.83797162786356,1,112,1,Active,$29.75 million,"2,962 kN","3,500 kg","1,200 kg",2,0,40.77 m,3.35 m,7.82 m,1,1,NA
5424,2011-11-20T00:15:00Z,Success,Orbital,Long March 2D,CASC,29.75,3500,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2011,2011-11,85000,1.2046377017769263,102394.20465103872,35.83797162786356,1,112,1,Active,$29.75 million,"2,962 kN","3,500 kg","1,200 kg",2,0,40.77 m,3.35 m,7.82 m,2,1,88
5425,2011-11-29T18:50:00Z,Success,Orbital,Long March 2C,CASC,30.8,2500,"LC-9, Taiyuan Satellite Launch Center, China",2011,2011-11,123200,1.2046377017769263,148411.36485891734,37.10284121472933,1,111,1,Active,$30.8 million,"2,962 kN","2,500 kg","1,000 kg",2,0,34.65 m,3.35 m,5.84 m,1,1,NA
5426,2011-12-01T21:07:00Z,Success,Orbital,Long March 3A,CASC,69.7,8500,"LC-3, Xichang Satellite Launch Center, China",2011,2011-12,82000,1.2046377017769263,98780.29154570797,83.96324781385177,1,115,2,Active,$69.7 million,"2,962 kN","8,500 kg","2,600 kg",3,0,52.52 m,3.35 m,8.89 m,1,1,4200
5427,1981-04-28T09:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-04,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5428,2011-12-19T16:41:00Z,Success,Orbital,Long March 3B/E,CASC,29.15,11500,"LC-2, Xichang Satellite Launch Center, China",2011,2011-12,25347.826086956524,1.2046377017769263,30534.946962432525,35.1151890067974,1,115,4,Active,$29.15 million,"5,986 kN","11,500 kg","5,550 kg",3,4,56.3 m,4.2 m,9.56 m,1,1,5150
5429,2011-12-22T03:26:00Z,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2011,2011-12,154000.00000000003,1.2046377017769263,185514.2060736467,77.9159665509316,1,120,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,1,1,2100
5430,2012-01-09T03:17:00Z,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-01,154000.00000000003,1.1802137686524912,181752.92037248367,76.33622655644314,1,120,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,1,1,2630
5430,2012-01-09T03:17:00Z,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-01,154000.00000000003,1.1802137686524912,181752.92037248367,76.33622655644314,1,120,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,2,1,29
5431,2012-01-13T00:56:00Z,Success,Orbital,Long March 3A,CASC,69.7,8500,"LC-3, Xichang Satellite Launch Center, China",2012,2012-01,82000,1.1802137686524912,96777.52902950428,82.26089967507863,1,115,2,Active,$69.7 million,"2,962 kN","8,500 kg","2,600 kg",3,0,52.52 m,3.35 m,8.89 m,1,1,1380
5432,2012-02-24T16:12:00Z,Success,Orbital,Long March 3C,CASC,20.14,8000,"LC-2, Xichang Satellite Launch Center, China",2012,2012-02,25175.000000000004,1.1802137686524912,29711.88162582647,23.769505300661173,1,115,6,Retired,$20.14 million,"5,923 kN","8,000 kg","3,800 kg",3,2,54.84 m,4.2 m,9.78 m,1,1,4600
5433,2012-03-31T10:27:00Z,Success,Orbital,Long March 3B/E,CASC,29.15,11500,"LC-2, Xichang Satellite Launch Center, China",2012,2012-03,25347.826086956524,1.1802137686524912,29915.85335323489,34.40323135622012,1,115,4,Active,$29.15 million,"5,986 kN","11,500 kg","5,550 kg",3,4,56.3 m,4.2 m,9.56 m,1,1,5054
5434,2012-04-29T20:50:00Z,Success,Orbital,Long March 3B/E,CASC,29.15,11500,"LC-2, Xichang Satellite Launch Center, China",2012,2012-04,25347.826086956524,1.1802137686524912,29915.85335323489,34.40323135622012,1,115,4,Active,$29.15 million,"5,986 kN","11,500 kg","5,550 kg",3,4,56.3 m,4.2 m,9.56 m,1,2,4600
5435,2012-09-18T19:10:00Z,Success,Orbital,Long March 3B/E,CASC,29.15,11500,"LC-2, Xichang Satellite Launch Center, China",2012,2012-09,25347.826086956524,1.1802137686524912,29915.85335323489,34.40323135622012,1,115,4,Active,$29.15 million,"5,986 kN","11,500 kg","5,550 kg",3,4,56.3 m,4.2 m,9.56 m,1,2,4600
5436,2012-05-06T07:10:00Z,Success,Orbital,Long March 2D,CASC,29.75,3500,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2012,2012-05,85000,1.1802137686524912,100318.17033546176,35.111359617411615,1,112,1,Active,$29.75 million,"2,962 kN","3,500 kg","1,200 kg",2,0,40.77 m,3.35 m,7.82 m,1,1,NA
5437,2012-05-10T07:06:00Z,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-05,154000.00000000003,1.1802137686524912,181752.92037248367,76.33622655644314,1,120,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,1,1,NA
5437,2012-05-10T07:06:00Z,Success,Orbital,Long March 4B,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-05,154000.00000000003,1.1802137686524912,181752.92037248367,76.33622655644314,1,120,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,2,1,9
5438,2012-05-26T15:56:00Z,Success,Orbital,Long March 3B/E,CASC,29.15,11500,"LC-2, Xichang Satellite Launch Center, China",2012,2012-05,25347.826086956524,1.1802137686524912,29915.85335323489,34.40323135622012,1,115,4,Active,$29.15 million,"5,986 kN","11,500 kg","5,550 kg",3,4,56.3 m,4.2 m,9.56 m,1,1,NA
5439,2012-05-29T07:31:00Z,Success,Orbital,Long March 4C,CASC,64.68,4200,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-05,154000.00000000003,1.1802137686524912,181752.92037248367,76.33622655644314,1,121,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,1,1,1040
5440,2012-07-25T15:43:00Z,Success,Orbital,Long March 3C,CASC,20.14,8000,"LC-2, Xichang Satellite Launch Center, China",2012,2012-07,25175.000000000004,1.1802137686524912,29711.88162582647,23.769505300661173,1,115,6,Retired,$20.14 million,"5,923 kN","8,000 kg","3,800 kg",3,2,54.84 m,4.2 m,9.78 m,1,1,2462
5441,2012-09-29T04:12:00Z,Success,Orbital,Long March 2D,CASC,29.75,3500,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2012,2012-09,85000,1.1802137686524912,100318.17033546176,35.111359617411615,1,112,1,Active,$29.75 million,"2,962 kN","3,500 kg","1,200 kg",2,0,40.77 m,3.35 m,7.82 m,1,1,880
5442,2012-10-14T03:25:00Z,Success,Orbital,Long March 2C/SMA,CASC,30.8,2850,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-10,108070.17543859647,1.1802137686524912,127545.90903332183,36.35058407449673,1,111,5,Active,$30.8 million,"2,962 kN","2,850 kg","1,000 kg",3,0,38.83 m,3.35 m,8.37 m,1,2,NA
5443,2012-10-25T15:33:00Z,Success,Orbital,Long March 3C,CASC,20.14,8000,"LC-2, Xichang Satellite Launch Center, China",2012,2012-10,25175.000000000004,1.1802137686524912,29711.88162582647,23.769505300661173,1,115,6,Retired,$20.14 million,"5,923 kN","8,000 kg","3,800 kg",3,2,54.84 m,4.2 m,9.78 m,1,1,4600
5444,2012-11-18T22:53:00Z,Success,Orbital,Long March 2C,CASC,30.8,2500,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-11,123200,1.1802137686524912,145402.33629798694,36.35058407449673,1,111,1,Active,$30.8 million,"2,962 kN","2,500 kg","1,000 kg",2,0,34.65 m,3.35 m,5.84 m,1,1,NA
5444,2012-11-18T22:53:00Z,Success,Orbital,Long March 2C,CASC,30.8,2500,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-11,123200,1.1802137686524912,145402.33629798694,36.35058407449673,1,111,1,Active,$30.8 million,"2,962 kN","2,500 kg","1,000 kg",2,0,34.65 m,3.35 m,5.84 m,2,1,140
5444,2012-11-18T22:53:00Z,Success,Orbital,Long March 2C,CASC,30.8,2500,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-11,123200,1.1802137686524912,145402.33629798694,36.35058407449673,1,111,1,Active,$30.8 million,"2,962 kN","2,500 kg","1,000 kg",2,0,34.65 m,3.35 m,5.84 m,3,1,160
5444,2012-11-18T22:53:00Z,Success,Orbital,Long March 2C,CASC,30.8,2500,"LC-9, Taiyuan Satellite Launch Center, China",2012,2012-11,123200,1.1802137686524912,145402.33629798694,36.35058407449673,1,111,1,Active,$30.8 million,"2,962 kN","2,500 kg","1,000 kg",2,0,34.65 m,3.35 m,5.84 m,4,1,30
5445,2012-11-25T04:06:00Z,Success,Orbital,Long March 4C,CASC,64.68,4200,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2012,2012-11,154000.00000000003,1.1802137686524912,181752.92037248367,76.33622655644314,1,121,1,Active,$64.68 million,"2,993 kN","4,200 kg","1,500 kg",3,0,46.97 m,3.8 m,11.74 m,1,3,2250
5446,2012-11-27T10:13:00Z,Success,Orbital,Long March 3B/E,CASC,29.15,11500,"LC-2, Xichang Satellite Launch Center, China",2012,2012-11,25347.826086956524,1.1802137686524912,29915.85335323489,34.40323135622012,1,115,4,Active,$29.15 million,"5,986 kN","11,500 kg","5,550 kg",3,4,56.3 m,4.2 m,9.56 m,1,1,5054
5447,2012-12-18T16:13:00Z,Success,Orbital,Long March 2D,CASC,29.75,3500,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2012,2012-12,85000,1.1802137686524912,100318.17033546176,35.111359617411615,1,112,1,Active,$29.75 million,"2,962 kN","3,500 kg","1,200 kg",2,0,40.77 m,3.35 m,7.82 m,1,1,400
5448,1981-04-16T11:30:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-04,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5449,1981-04-15T10:30:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-04,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5450,1981-04-07T10:51:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-04,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5451,1981-03-17T08:40:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-03,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5452,1981-02-13T11:15:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-02,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5454,1981-01-06T12:15:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-01,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5453,1981-01-16T12:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-01,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5455,1981-12-19T11:50:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-12,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5456,1981-08-21T10:20:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-08,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5457,1981-08-13T16:20:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-08,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5458,1981-06-03T14:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-06,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5459,1981-03-05T15:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-03,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5460,1981-05-18T11:50:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-05,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5461,1981-07-15T13:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-07,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5462,1981-01-20T11:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-01,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5463,1981-02-18T09:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-02,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5464,1981-11-03T13:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-11,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5466,1981-07-02T07:10:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 43/3, Plesetsk Cosmodrome, Russia",1981,1981-07,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5465,1981-03-28T09:30:00Z,Failure,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1981,1981-03,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6600
5468,1981-03-12T19:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1981,1981-03,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6850
5467,1981-08-27T10:30:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1981,1981-08,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5470,1981-05-14T17:16:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1981,1981-05,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6800
5469,1981-03-22T14:58:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1981,1981-03,29154.518950437316,2.980968096809681,86908.6908690869,59.61936193619362,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6800
5472,1982-11-18T09:25:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1982,1982-11,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5471,1982-12-03T12:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 43/3, Plesetsk Cosmodrome, Russia",1982,1982-12,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5473,1982-11-02T09:30:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1982,1982-11,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5474,1982-10-14T09:10:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1982,1982-10,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5475,1982-09-30T11:50:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 16/2, Plesetsk Cosmodrome, Russia",1982,1982-09,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5476,1982-09-08T10:20:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1982,1982-09,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5477,1982-09-01T11:40:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 43/3, Plesetsk Cosmodrome, Russia",1982,1982-09,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5478,1982-09-01T09:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1982,1982-09,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5479,1982-08-03T11:30:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 43/3, Plesetsk Cosmodrome, Russia",1982,1982-08,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5480,1982-07-27T12:30:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 16/2, Plesetsk Cosmodrome, Russia",1982,1982-07,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5481,1982-07-13T08:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 43/3, Plesetsk Cosmodrome, Russia",1982,1982-07,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5482,1982-07-06T07:50:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1982,1982-07,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5483,1982-06-18T13:00:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1982,1982-06,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5484,1982-06-02T12:50:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1982,1982-06,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5485,1982-05-21T12:40:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1982,1982-05,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5486,1982-04-23T09:40:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1982,1982-04,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5487,1982-04-21T09:15:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1982,1982-04,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
5488,1982-03-17T10:30:00Z,Success,Orbital,Soyuz U,RVSN USSR,20,6860,"Site 41/1, Plesetsk Cosmodrome, Russia",1982,1982-03,29154.518950437316,2.8079792746113994,81865.28497409327,56.15958549222799,1,145,1,Retired,$20.0 million,"4,456 kN","6,860 kg",0 kg,3,4,51.32 m,3.0 m,15.59 m,1,1,6300
